monopoly,140,multiple
free-market,9,multiple
surveyed,29,multiple
stored-value,4,AaronPressman
dollars,279,multiple
extent,122,multiple
jung,4,AaronPressman
analyst,3012,multiple
derived,35,multiple
developments,100,multiple
guidance,43,multiple
deals,459,multiple
revise,24,multiple
j.p.,31,multiple
morgan,257,multiple
promote,74,multiple
understanding,80,multiple
progress,330,multiple
karen,21,multiple
shaw,29,multiple
consulting,130,multiple
isd/shaw,4,AaronPressman
modernization,5,multiple
timely,9,multiple
soundness,6,multiple
controversies,7,multiple
advantage,225,multiple
double,230,multiple
newman,15,multiple
revised,107,multiple
cut,1028,multiple
hyland,4,AaronPressman
remaining,295,multiple
underwritten,24,multiple
purchase,264,multiple
principally,8,multiple
engaged,39,multiple
1987,70,multiple
ruled,171,multiple
permissible,4,AaronPressman
sounding,17,multiple
variety,73,multiple
private-sector,13,multiple
resources,350,multiple
fix,45,multiple
assistant,78,multiple
weapons,86,multiple
command,48,multiple
contact,96,multiple
political,1101,multiple
finished,95,multiple
faa,25,multiple
estimate,243,multiple
powers-king,4,AaronPressman
somewhat,86,multiple
military,415,multiple
needing,17,multiple
uunet,13,multiple
worldcom,85,multiple
org,4,AaronPressman
toymaker,11,multiple
hasbro,16,multiple
lawsuit,195,multiple
regain,58,multiple
candyland.com,4,AaronPressman
nude,4,AaronPressman
photographs,29,multiple
self-governance,4,AaronPressman
fullest,7,multiple
tried,207,multiple
alternate,9,multiple
registrars,4,AaronPressman
stability,199,multiple
functions,75,multiple
26,185,multiple
two-year,59,multiple
formal,146,multiple
worked,168,multiple
burrington,4,AaronPressman
thought,257,multiple
mike,84,multiple
seek,259,multiple
itself,411,multiple
organisations,78,multiple
dec.,106,multiple
feb.,50,multiple
ensure,243,multiple
serious,308,multiple
detailed,88,multiple
crisis,151,multiple
americans,82,multiple
wait,156,multiple
failed,339,multiple
kenneth,37,multiple
dam,31,multiple
scrambles,7,multiple
renders,5,multiple
idea,149,multiple
promising,103,multiple
draw,79,multiple
conceded,38,multiple
really,533,multiple
flaws,17,multiple
...,1324,multiple
implement,53,multiple
appointed,172,multiple
short,395,multiple
bad,362,multiple
56-bit,4,AaronPressman
recovering,55,multiple
watch,126,multiple
prohibiting,10,multiple
preparing,123,multiple
break,256,multiple
goes,167,multiple
author,35,multiple
unrestricted,6,multiple
criminalize,4,AaronPressman
broader,83,multiple
prohibited,28,multiple
read,102,multiple
germany,349,multiple
testified,6,multiple
merrill,134,multiple
lynch,126,multiple
exports,612,multiple
announcement,393,multiple
certainly,274,multiple
expressed,212,multiple
functional,5,multiple
meaning,38,multiple
blurred,8,multiple
anticipated,109,multiple
originally,115,multiple
generating,43,multiple
settling,37,multiple
nine,447,multiple
decoding,4,AaronPressman
favoured,107,multiple
merge,184,multiple
wider,67,multiple
loophole,9,multiple
antiquated,9,multiple
105th,5,multiple
ducked,4,AaronPressman
exception,44,multiple
express,139,multiple
adviser,86,multiple
presidential,88,multiple
spending,358,multiple
remained,337,multiple
charters,5,multiple
fast,190,multiple
relaxing,10,multiple
bag,40,multiple
questions,162,multiple
creation,109,multiple
jack,79,multiple
boorman,4,AaronPressman
dramatic,94,multiple
bankruptcies,32,multiple
chapter,40,multiple
income,542,multiple
widely,244,multiple
postal,22,multiple
secure,139,multiple
involving,152,multiple
spread,130,multiple
discuss,207,multiple
facts,31,multiple
viacom,8,multiple
mtv,15,multiple
music,170,multiple
channel,222,multiple
mtv.com,4,AaronPressman
regaining,16,multiple
out-of-court,6,multiple
150,280,multiple
category,103,multiple
amend,39,multiple
collecting,20,multiple
reading,34,multiple
exempt,12,multiple
shops,51,multiple
wanted,363,multiple
independent,525,multiple
havoc,19,multiple
sophisticated,79,multiple
rulings,13,multiple
minear,4,AaronPressman
lawyer,142,multiple
adults,32,multiple
lay,72,multiple
subscribers,184,multiple
faced,133,multiple
graduate,21,multiple
hewlett-packard,82,multiple
saying,1073,multiple
feel,194,multiple
1990,159,multiple
injunctions,5,multiple
movies,63,multiple
confidential,40,multiple
turned,242,multiple
picture,123,multiple
magazine,136,multiple
completely,99,multiple
two-way,12,multiple
cited,148,multiple
incentive,46,multiple
larocca,4,AaronPressman
pleased,129,multiple
neighbourhood,9,multiple
affiliate,45,multiple
follow,157,multiple
arising,25,multiple
connect,42,multiple
inquiry,108,multiple
tentatively,12,multiple
werbach,4,AaronPressman
disk,35,multiple
karn,4,AaronPressman
atlantic,173,multiple
mitchell,10,multiple
generated,78,multiple
encode,6,multiple
views,167,multiple
encouraging,99,multiple
valuable,54,multiple
fears,232,multiple
inevitable,50,multiple
sharply,215,multiple
forcing,76,multiple
disclose,56,multiple
following,539,multiple
orange,51,multiple
county,78,multiple
exceeding,36,multiple
expenses,114,multiple
approve,107,multiple
caused,225,multiple
bound,54,multiple
observed,24,multiple
wallman,4,multiple
worried,132,multiple
prominent,94,multiple
opposite,25,multiple
hiring,45,multiple
minorities,25,multiple
serving,76,multiple
term,397,multiple
black,171,multiple
expanded,82,multiple
litigation,80,multiple
serve,134,multiple
assess,37,multiple
35,255,multiple
earning,37,multiple
gender,3,AaronPressman
bigger,208,multiple
luker,3,AaronPressman
ways,166,multiple
east,437,multiple
runs,109,multiple
53,76,multiple
expensive,149,multiple
burden,52,multiple
copies,28,multiple
cache,4,multiple
explained,26,multiple
showing,162,multiple
transfers,26,multiple
video,197,multiple
duplication,24,multiple
varian,3,AaronPressman
pricing,246,multiple
predicted,237,multiple
individuals,112,multiple
delays,89,multiple
relatively,190,multiple
files,10,multiple
gain,409,multiple
heavily,186,multiple
matrix,3,AaronPressman
updated,22,multiple
occuring,6,multiple
lobby,51,multiple
era,112,multiple
statute,16,multiple
weak,316,multiple
losing,193,multiple
hamper,16,multiple
conduct,75,multiple
briefing,106,multiple
mathematical,6,multiple
formulas,7,multiple
nebraska,6,multiple
intelligence,39,multiple
reaching,90,multiple
wired,29,multiple
primarily,83,multiple
edge,80,multiple
edward,60,multiple
brought,259,multiple
operations,1090,multiple
query,3,AaronPressman
devoted,18,multiple
overwhelm,4,multiple
media,828,multiple
strategy,494,multiple
districts,14,multiple
entirely,56,multiple
gary,81,multiple
voting,122,multiple
forms,60,multiple
farther,10,multiple
middle,167,multiple
bruce,43,multiple
louisiana,14,multiple
outlining,25,multiple
salomon,122,multiple
brothers,218,multiple
acquiring,82,multiple
highest,164,multiple
delinquencies,4,multiple
eugene,17,multiple
continuing,281,multiple
worrisome,5,multiple
tighter,52,multiple
hopefully,40,multiple
positive,385,multiple
tightening,29,multiple
delinquency,4,multiple
requires,75,multiple
licenses,166,multiple
frustrated,37,multiple
lock,29,multiple
undecided,6,multiple
supporters,71,multiple
kerrey,4,multiple
opposing,26,multiple
kyl,3,AaronPressman
massachusetts,23,multiple
deputy,294,multiple
fbi,38,multiple
freeh,3,AaronPressman
envoy,26,multiple
marc,18,multiple
begun,136,multiple
checks,50,multiple
formed,193,multiple
millennium,45,multiple
extended,150,multiple
prior,100,multiple
promise,81,multiple
encourage,83,multiple
numerous,37,multiple
mandatory,17,multiple
republicans,24,multiple
application,119,multiple
rejected,218,multiple
saved,27,multiple
applied,117,multiple
enhance,55,multiple
communication,58,multiple
advocacy,18,multiple
96,50,multiple
old-fashioned,8,multiple
edmund,4,multiple
program,138,multiple
mastercard,9,multiple
inhibit,7,multiple
innovation,36,multiple
"17,000",20,multiple
editor,55,multiple
ones,121,multiple
hurt,187,multiple
fewer,93,multiple
keeping,175,multiple
aba,3,AaronPressman
south,841,multiple
carefully,74,multiple
applying,24,multiple
parts,428,multiple
requiring,67,multiple
slowly,90,multiple
unlikely,351,multiple
associates,115,multiple
symposium,5,multiple
call,623,multiple
aside,117,multiple
fdic,4,multiple
identify,64,multiple
cumming,6,multiple
borrower,7,multiple
sense,184,multiple
creditmetrics,3,AaronPressman
meant,182,multiple
potentially,109,multiple
trends,59,multiple
influence,155,multiple
profound,20,multiple
congressman,8,multiple
simply,142,multiple
depend,96,multiple
afford,78,multiple
officer,565,multiple
frank,82,multiple
drawn,109,multiple
modernisation,31,multiple
interpreted,14,multiple
stocks,798,multiple
scrambling,24,multiple
update,46,multiple
confident,274,multiple
sub-committee,4,multiple
learned,36,multiple
poses,16,multiple
fixing,92,multiple
stake,1034,multiple
job,483,multiple
crop,396,multiple
obviously,136,multiple
fine,70,multiple
aviation,155,multiple
operates,153,multiple
mary,22,multiple
heads,105,multiple
reason,267,multiple
estimates,431,multiple
surprised,150,multiple
projected,95,multiple
places,68,multiple
hang,46,multiple
hat,14,multiple
thanks,71,multiple
maker,394,multiple
arise,33,multiple
assuring,8,multiple
succeeded,42,multiple
persuading,13,multiple
processes,35,multiple
define,30,multiple
stable,147,multiple
sustainable,43,multiple
vincent,26,multiple
cerf,4,multiple
operator,234,multiple
arthur,45,multiple
andersen,31,multiple
chaos,37,multiple
noting,141,multiple
1.2,222,multiple
expires,19,multiple
registry,14,multiple
craft,35,multiple
equally,36,multiple
official,1361,multiple
agent,43,multiple
informal,29,multiple
adequate,40,multiple
function,55,multiple
filing,68,multiple
explain,44,multiple
sufficiently,19,multiple
medium,97,multiple
homeowners,9,multiple
lenders,62,multiple
borrowers,31,multiple
mortgages,29,multiple
enactment,7,multiple
forum,84,multiple
permit,51,multiple
excessive,43,multiple
selected,111,multiple
exporting,39,multiple
established,139,multiple
endorsement,31,multiple
harder,59,multiple
encoded,6,multiple
endorsing,9,multiple
drafted,23,multiple
undermine,39,multiple
favors,5,multiple
moved,252,multiple
spoken,37,multiple
furthest,4,multiple
apart,79,multiple
conceal,12,multiple
felony,4,multiple
replaced,102,multiple
historic,104,multiple
fell,923,multiple
identical,12,multiple
discussed,73,multiple
reflects,82,multiple
principle,58,multiple
distinction,11,multiple
profit,1958,multiple
mix,86,multiple
russia,736,multiple
investigation,361,multiple
outdated,17,multiple
speak,63,multiple
wo,180,multiple
anything,281,multiple
topics,14,multiple
motors,200,multiple
protests,149,multiple
labor,155,multiple
sarbanes,3,AaronPressman
owning,49,multiple
regulating,20,multiple
separated,38,multiple
adamantly,5,multiple
intertwined,5,multiple
degree,74,multiple
dozen,84,multiple
lawful,10,multiple
constructive,32,multiple
considerable,65,multiple
affiliations,3,AaronPressman
postponed,40,multiple
enormous,64,multiple
block,240,multiple
acknowledged,92,multiple
powers,89,multiple
nearly,559,multiple
sought,166,multiple
alternative,92,multiple
discussing,49,multiple
institution,64,multiple
backing,126,multiple
turn,347,multiple
exceed,73,multiple
internet2,3,AaronPressman
annually,109,multiple
therefore,73,multiple
becomes,77,multiple
portions,10,multiple
confusion,62,multiple
largely,247,multiple
education,100,multiple
switches,17,multiple
building,624,multiple
sort,169,multiple
attempts,99,multiple
nonfinancial,3,AaronPressman
"100,000",154,multiple
notion,18,multiple
piracy,52,multiple
intel,458,multiple
grove,28,multiple
al,53,multiple
gore,66,multiple
indicating,33,multiple
1.4,117,multiple
twice,120,multiple
realm,15,multiple
schmidt,26,multiple
provisions,141,multiple
battle,301,multiple
resolved,107,multiple
disagreement,27,multiple
opinion,146,multiple
authorities,590,multiple
controversey,3,AaronPressman
present,223,multiple
option,160,multiple
bank-like,3,AaronPressman
panel,236,multiple
types,59,multiple
imf,26,multiple
actual,98,multiple
frequency,35,multiple
salem,5,multiple
maintain,215,multiple
debts,145,multiple
usa,85,multiple
analysis,62,multiple
disputed,26,multiple
figures,642,multiple
prohibit,8,multiple
54,70,multiple
threat,246,multiple
convenience,26,multiple
preferred,111,multiple
scam,11,multiple
scams,5,multiple
shut,131,multiple
crooks,4,multiple
predictions,56,multiple
delivery,115,multiple
developed,196,multiple
trademarks,7,multiple
ought,28,multiple
expansion,380,multiple
outcome,130,multiple
squeeze,68,multiple
especially,355,multiple
controversy,104,multiple
co-chair,3,AaronPressman
borders,43,multiple
collect,37,multiple
merchants,23,multiple
fair,188,multiple
narrow,48,multiple
items,184,multiple
conducted,68,multiple
bucket,13,multiple
forex,11,multiple
exempted,8,multiple
request,133,multiple
true,114,multiple
half,1498,multiple
degrees,30,multiple
booming,100,multiple
signed,305,multiple
justify,44,multiple
affecting,38,multiple
lotus,89,multiple
implementing,29,multiple
counter,55,multiple
definition,16,multiple
mass,125,multiple
family,383,multiple
encompass,6,multiple
employer,23,multiple
environment,168,multiple
wholly,21,multiple
speeches,20,multiple
fidelity,79,multiple
unfair,52,multiple
age,137,multiple
unanimously,25,multiple
elated,5,multiple
santa,62,multiple
clause,24,multiple
gifts,17,multiple
comprehensive,29,multiple
engaging,13,multiple
alice,6,multiple
rivlin,3,AaronPressman
unanimous,11,multiple
face,380,multiple
governor,201,multiple
ultimate,38,multiple
chair,16,multiple
over-the-counter,22,multiple
forces,299,multiple
baby,94,multiple
40-bit,4,multiple
proper,46,multiple
necessary,214,multiple
democrats,183,multiple
bass,127,multiple
ask,110,multiple
larger,237,multiple
reintroduce,3,AaronPressman
nader,3,AaronPressman
approvals,48,multiple
weigh,31,multiple
responsibilities,40,multiple
permitting,10,multiple
recognise,65,multiple
net-savvy,3,AaronPressman
wreak,10,multiple
heartened,13,multiple
legislate,11,multiple
legislature,387,multiple
blunt,12,multiple
r-pa.,3,AaronPressman
trail,23,multiple
guarantee,121,multiple
mixed,123,multiple
decency,8,multiple
defeated,48,multiple
liability,75,multiple
gage,4,multiple
fretted,5,multiple
pro-internet,3,AaronPressman
435,11,multiple
ignorant,6,multiple
goals,78,multiple
motion,46,multiple
